2017/03/26,1533.83,47.79,3.2159
2017/03/23,1486.04,4.96,0.3349
2017/03/22,1481.08,18.85,1.2891
2017/03/21,1462.23,37.85,2.6573
2017/03/20,1424.38,42.19,3.0524
2017/03/19,1382.19,24.85,1.83
2017/03/16,1357.34,1.21,0.0892
2017/03/15,1356.13,9.04,0.6711
2017/03/14,1347.09,-8.14,-0.6006
2017/03/13,1355.23,7.7,0.5714
2017/03/09,1347.53,5.97,0.445
2017/03/07,1341.56,-16.85,-1.2404
2017/03/02,1329.41,12.61,0.9576
2017/03/01,1316.8,17.51,1.3477
2017/02/28,1299.29,-13.72,-1.0449
2017/02/26,1313.01,-24.45,-1.8281
2017/02/23,1337.46,-6.65,-0.4948
2017/02/22,1344.11,-13.46,-0.9915
2017/02/21,1357.57,-7.54,-0.5523
2017/02/20,1365.11,-4.24,-0.31
2017/02/19,1369.35,25.5,1.8975
2017/02/16,1343.85,27.05,2.0542
2017/02/15,1316.8,41.83,3.28
2017/02/14,1274.97,-4.01,-0.3135
2017/02/13,1278.98,26.48,2.1142
2017/02/12,1252.5,-43.73,-3.3736
2017/02/09,1296.23,-26.75,-2.022
2017/02/08,1322.98,-21.62,-1.6079
2017/02/07,1344.6,-4.24,-0.3143
2017/02/06,1348.84,-15.66,-1.1477
2017/02/05,1364.5,-17.95,-1.2984
2017/02/02,1382.45,-7.38,-0.531
2017/02/01,1389.83,63.23,4.7663
2017/01/31,1326.6,16.9,1.2904
2017/01/30,1309.7,-65.44,-4.76
2017/01/26,1375.14,-21.47,-1.5373
2017/01/25,1396.61,-36.38,-2.5388
2017/01/24,1432.99,-24.89,-1.7073
2017/01/23,1457.88,-7.96,-0.543
2017/01/22,1465.84,3.28,0.2243
2017/01/19,1462.56,0.33,0.0226
2017/01/18,1462.23,-0.81,-0.0554
2017/01/17,1463.04,-3.05,-0.208
2017/01/16,1466.09,-11.63,-0.787
2017/01/15,1477.72,-2.14,-0.1446
2017/01/12,1479.86,3.35,0.2269
2017/01/11,1476.51,-0.39,-0.0264
2017/01/10,1476.9,17.93,1.229
2017/01/09,1458.97,11.52,0.7959
2017/01/08,1447.45,-6.69,-0.4601
2017/01/05,1454.14,-3.68,-0.2524
2017/01/04,1457.82,1.0,0.0686
2017/01/03,1456.82,-26.03,-1.7554
2017/01/02,1482.85,17.13,1.1687
2017/01/01,1465.72,22.34,1.5478
2016/12/29,1443.38,30.23,2.1392
2016/12/28,1413.15,5.62,0.4
2016/12/27,1407.53,-25.04,-1.7479
2016/12/26,1432.57,-42.84,-2.9036
2016/12/22,1475.41,4.78,0.325
2016/12/21,1470.63,-25.36,-1.6952
2016/12/20,1495.99,-18.89,-1.247
2016/12/19,1514.88,-16.47,-1.08
2016/12/18,1531.35,1.29,0.0843
2016/12/15,1530.06,13.98,0.92
2016/12/14,1516.08,6.65,0.4406
2016/12/12,1509.43,-13.37,-0.878
2016/12/11,1522.8,-21.88,-1.4165
2016/12/08,1544.68,-9.22,-0.59
2016/12/07,1553.9,-0.61,-0.0392
2016/12/06,1554.51,9.91,0.64
2016/12/05,1544.6,-26.35,-1.6773
2016/12/04,1570.95,-29.54,-1.85
2016/12/01,1600.49,-7.84,-0.49
2016/11/30,1608.33,54.65,3.5175
2016/11/29,1553.68,43.52,2.88
2016/11/28,1510.16,40.68,2.77
2016/11/27,1469.48,-64.55,-4.21
2016/11/24,1534.03,-5.98,-0.3883
2016/11/23,1540.01,-42.46,-2.68
2016/11/22,1582.47,-23.82,-1.48
2016/11/21,1606.29,6.67,0.42
2016/11/20,1599.62,-58.46,-3.5258
2016/11/17,1658.08,-40.82,-2.4
2016/11/16,1698.9,-3.01,-0.18
2016/11/15,1701.91,-4.37,-0.26
2016/11/14,1706.28,6.28,0.37
2016/11/13,1700.0,2.83,0.17
2016/11/10,1697.17,0.31,0.02
2016/11/09,1696.86,-27.63,-1.6
2016/11/08,1724.49,-24.63,-1.41
2016/11/07,1749.12,-13.09,-0.74
2016/11/03,1762.21,2.5,0.14
2016/10/27,1759.71,6.25,0.36
2016/10/26,1753.46,2.46,0.14
2016/10/25,1751.0,-17.89,-1.0114
2016/10/24,1768.89,-13.5,-0.76
2016/10/23,1782.39,-12.08,-0.67
2016/10/20,1794.47,6.58,0.37
2016/10/19,1787.89,-4.84,-0.27
2016/10/18,1792.73,-0.63,-0.04
2016/10/17,1793.36,-10.38,-0.58
2016/10/16,1803.74,-16.14,-0.89
2016/10/06,1819.88,13.28,0.74
2016/10/05,1806.6,8.1,0.45
2016/10/04,1798.5,18.1,1.02
2016/10/03,1780.4,16.62,0.94
2016/10/02,1763.78,10.4,0.59
2016/09/29,1753.38,4.28,0.24
2016/09/28,1749.1,-4.62,-0.26
2016/09/27,1753.72,-3.38,-0.19
2016/09/26,1757.1,26.46,1.53
2016/09/25,1730.64,-36.27,-2.05
2016/09/22,1766.91,-12.22,-0.69
2016/09/21,1779.13,-7.37,-0.41
2016/09/20,1786.5,-17.98,-1.0
2016/09/18,1804.48,-10.69,-0.5889
2016/09/14,1815.17,-3.52,-0.19
2016/09/12,1818.69,1.88,0.1
2016/09/11,1816.81,-6.24,-0.34
2016/09/08,1823.05,-1.78,-0.1
2016/09/07,1824.83,-9.97,-0.54
2016/09/06,1834.8,-4.1,-0.22
2016/09/05,1838.9,19.07,1.05
2016/09/04,1819.83,14.65,0.8116
2016/09/01,1805.18,7.73,0.43
2016/08/31,1797.45,9.37,0.52
2016/08/30,1788.08,21.54,1.22
2016/08/29,1766.54,18.31,1.05
2016/08/28,1748.23,17.61,1.02
2016/08/24,1730.62,48.76,2.9
2016/08/23,1681.86,-1.26,-0.07
2016/08/22,1683.12,-39.31,-2.28
2016/08/21,1722.43,-12.63,-0.73
2016/08/17,1735.06,17.61,1.03
2016/08/16,1717.45,22.64,1.34
2016/08/15,1694.81,-39.12,-2.26
2016/08/14,1733.93,-40.94,-2.31
2016/08/11,1774.87,-4.7,-0.26
2016/08/10,1777.06,16.64,0.9452
2016/08/09,1760.42,84.51,5.0426
2016/08/08,1675.91,-88.81,-5.0325
2016/08/07,1764.72,-3.88,-0.22
2016/08/04,1768.6,-45.12,-2.49
2016/08/03,1813.72,-12.75,-0.7
2016/08/02,1826.47,-18.94,-1.03
2016/08/01,1845.41,-17.35,-0.93
2016/07/31,1862.76,-15.17,-0.81
2016/07/28,1877.93,-3.52,-0.19
2016/07/27,1881.45,14.95,0.8
2016/07/26,1866.5,28.01,1.52
2016/07/25,1838.49,39.66,2.2048
2016/07/21,1798.83,11.99,0.67
2016/07/20,1786.84,-13.63,-0.76
2016/07/19,1800.47,13.9,0.778
2016/07/18,1786.57,40.83,2.34
2016/07/17,1745.74,27.59,1.61
2016/07/14,1718.15,27.72,1.64
2016/07/13,1690.43,-2.64,-0.16
2016/07/12,1693.07,-9.2,-0.54
2016/07/11,1702.27,-20.26,-1.18
2016/07/10,1722.53,6.81,0.4
2016/07/06,1715.72,2.69,0.16
2016/07/05,1713.21,-3.62,-0.21
2016/07/04,1716.83,-2.37,-0.14
2016/07/03,1719.2,-4.03,-0.23
