Symbol,Date,LTP,High,Low,Open,Quantity,Turnover
API,2016/10/19,600.0,610.0,591.0,603.0,213.0,127847.0
API,2016/10/18,615.0,630.0,598.0,630.0,2200.0,1327060.0
API,2016/10/16,613.0,625.0,600.0,600.0,275.0,167838.0
API,2016/10/06,600.0,612.0,585.0,590.0,2928.0,1767920.0
API,2016/10/05,587.0,605.0,587.0,605.0,4379.0,2611020.0
API,2016/10/04,595.0,610.0,590.0,610.0,3446.0,2042970.0
API,2016/10/03,599.0,612.0,577.0,612.0,1486.0,885048.0
API,2016/10/02,600.0,612.0,585.0,612.0,2409.0,1421260.0
API,2016/09/29,602.0,608.0,590.0,608.0,7053.0,4226950.0
API,2016/09/28,597.0,606.0,591.0,600.0,3256.0,1952620.0
API,2016/09/27,601.0,620.0,600.0,600.0,2745.0,1655780.0
API,2016/09/26,600.0,615.0,598.0,600.0,2317.0,1400430.0
API,2016/09/22,620.0,625.0,608.0,620.0,2055.0,1268710.0
API,2016/09/21,620.0,630.0,618.0,620.0,1278.0,797426.0
API,2016/09/20,630.0,630.0,617.0,628.0,3596.0,2241230.0
API,2016/09/18,640.0,656.0,615.0,620.0,3592.0,2252990.0
API,2016/09/14,620.0,640.0,615.0,635.0,6720.0,4219680.0
API,2016/09/12,623.0,653.0,621.0,630.0,2679.0,1675670.0
API,2016/09/11,620.0,644.0,620.0,631.0,6323.0,3996340.0
API,2016/09/08,632.0,645.0,628.0,639.0,2460.0,1563060.0
API,2016/09/07,640.0,649.0,615.0,650.0,2757.0,1764130.0
API,2016/09/06,639.0,659.0,607.0,656.0,5337.0,3449790.0
API,2016/09/05,644.0,664.0,632.0,642.0,6822.0,4406130.0
API,2016/09/04,630.0,647.0,617.0,617.0,4512.0,2833820.0
API,2016/09/01,605.0,635.0,597.0,630.0,13606.0,8243720.0
API,2016/08/31,630.0,686.0,630.0,686.0,17589.0,11089900.0
API,2016/08/30,700.0,738.0,690.0,710.0,5425.0,3835000.0
API,2016/08/29,696.0,697.0,645.0,645.0,14228.0,9474980.0
API,2016/08/28,650.0,685.0,632.0,647.0,4631.0,3021850.0
API,2016/08/24,635.0,635.0,600.0,635.0,4162.0,2583090.0
API,2016/08/23,623.0,623.0,559.0,612.0,24628.0,14423900.0
API,2016/08/22,600.0,645.0,600.0,645.0,10240.0,6327920.0
API,2016/08/21,655.0,660.0,641.0,660.0,4070.0,2642320.0
API,2016/08/17,670.0,697.0,658.0,671.0,7694.0,5146990.0
API,2016/08/16,705.0,715.0,650.0,688.0,11494.0,7907340.0
API,2016/08/15,695.0,728.0,665.0,729.0,8049.0,5549440.0
API,2016/08/14,733.0,780.0,721.0,785.0,27302.0,20168200.0
API,2016/08/11,786.0,800.0,778.0,790.0,10871.0,8523570.0
API,2016/08/10,799.0,830.0,785.0,817.0,18759.0,15169800.0
API,2016/08/09,801.0,801.0,756.0,742.0,130.0,103230.0
API,2016/08/08,742.0,844.0,740.0,812.0,3971.0,3114381.0
API,2016/08/07,812.0,851.0,800.0,804.0,7767.0,6342103.0
API,2016/08/04,804.0,834.0,804.0,834.0,8432.0,6927183.0
API,2016/08/03,834.0,840.0,820.0,835.0,6191.0,5121237.0
API,2016/08/02,835.0,850.0,830.0,855.0,8463.0,7090543.0
API,2016/08/01,855.0,870.0,825.0,837.0,16558.0,14012994.0
API,2016/07/31,837.0,870.0,823.0,855.0,7301.0,6099902.0
API,2016/07/28,855.0,880.0,824.0,880.0,22750.0,19313320.0
API,2016/07/27,880.0,880.0,830.0,828.0,31763.0,26737285.0
API,2016/07/26,828.0,855.0,826.0,830.0,7113.0,5970897.0
API,2016/07/25,830.0,835.0,820.0,835.0,6596.0,5442884.0
API,2016/07/21,835.0,835.0,825.0,830.0,4889.0,4042398.0
API,2016/07/20,830.0,846.0,820.0,830.0,3120.0,2605580.0
API,2016/07/19,830.0,846.0,819.0,846.0,4592.0,3841080.0
API,2016/07/18,830.0,855.0,809.0,825.0,5299.0,4439086.0
API,2016/07/17,825.0,876.0,800.0,843.0,16672.0,14108437.0
API,2016/07/14,843.0,860.0,811.0,830.0,4858.0,4016660.0
API,2016/07/13,830.0,840.0,800.0,820.0,9399.0,7680789.0
API,2016/07/12,820.0,850.0,780.0,840.0,5346.0,4407401.0
API,2016/07/11,840.0,860.0,833.0,864.0,8883.0,7531672.0
API,2016/07/10,864.0,870.0,851.0,865.0,4495.0,3858920.0
API,2016/07/06,865.0,874.0,845.0,860.0,6903.0,5937240.0
API,2016/07/05,860.0,877.0,840.0,854.0,9562.0,8220400.0
API,2016/07/04,854.0,877.0,841.0,859.0,13013.0,11183736.0
API,2016/07/03,859.0,869.0,825.0,835.0,12367.0,10471911.0
API,2016/06/30,835.0,850.0,835.0,855.0,6826.0,5732405.0
API,2016/06/29,855.0,860.0,820.0,848.0,11753.0,9998966.0
API,2016/06/28,848.0,864.0,830.0,852.0,11151.0,9455614.0
API,2016/06/27,852.0,870.0,835.0,860.0,8144.0,6990311.0
API,2016/06/26,860.0,888.0,845.0,872.0,12504.0,10769731.0
API,2016/06/23,872.0,872.0,836.0,839.0,11352.0,9641128.0
API,2016/06/22,839.0,860.0,825.0,850.0,13248.0,11206000.0
API,2016/06/21,846.0,848.0,800.0,816.0,14330.0,11834101.0
API,2016/06/20,816.0,839.0,790.0,800.0,14485.0,11815582.0
API,2016/06/19,800.0,800.0,755.0,770.0,14769.0,11541179.0
API,2016/06/16,770.0,785.0,760.0,770.0,8485.0,6529585.0
API,2016/06/15,770.0,776.0,760.0,770.0,7644.0,5889250.0
API,2016/06/14,771.0,786.0,750.0,770.0,5916.0,4563930.0
API,2016/06/13,779.0,784.0,753.0,780.0,13621.0,10540437.0
API,2016/06/12,780.0,785.0,743.0,772.0,22418.0,17303552.0
API,2016/06/09,772.0,774.0,735.0,740.0,28187.0,21216600.0
API,2016/06/08,737.0,737.0,714.0,717.0,11014.0,8015795.0
API,2016/06/07,717.0,730.0,715.0,725.0,6421.0,4634300.0
API,2016/06/06,728.0,728.0,701.0,714.0,12197.0,8774171.0
API,2016/06/05,714.0,724.0,700.0,710.0,16759.0,11950278.0
API,2016/06/02,710.0,734.0,688.0,728.0,10077.0,7160308.0
API,2016/06/01,728.0,775.0,711.0,760.0,16725.0,12204965.0
API,2016/05/31,760.0,761.0,682.0,692.0,28803.0,20862088.0
API,2016/05/30,692.0,701.0,680.0,670.0,17849.0,12341370.0
API,2016/05/29,670.0,691.0,666.0,665.0,5305.0,3583117.0
API,2016/05/26,665.0,674.0,651.0,661.0,11000.0,7284644.0
API,2016/05/25,661.0,665.0,650.0,660.0,3517.0,2324946.0
API,2016/05/24,660.0,670.0,651.0,656.0,6774.0,4478102.0
API,2016/05/23,656.0,672.0,656.0,670.0,8495.0,5660565.0
API,2016/05/22,670.0,670.0,655.0,667.0,8114.0,5373802.0
API,2016/05/19,667.0,668.0,660.0,666.0,3356.0,2227539.0
API,2016/05/18,666.0,675.0,664.0,674.0,6040.0,4022742.0
API,2016/05/17,674.0,690.0,660.0,670.0,11978.0,8120860.0
API,2016/05/16,671.0,683.0,656.0,670.0,8353.0,5588182.0
API,2016/05/15,670.0,690.0,656.0,664.0,12967.0,8738230.0
API,2016/05/12,677.0,678.0,628.0,633.0,19602.0,12768783.0
API,2016/05/10,627.0,643.0,617.0,620.0,5356.0,3365210.0
API,2016/05/09,620.0,629.0,616.0,628.0,12426.0,7747480.0
API,2016/05/08,630.0,630.0,597.0,603.0,5994.0,3631796.0
API,2016/05/05,603.0,606.0,596.0,615.0,6828.0,4113584.0
API,2016/05/04,615.0,615.0,598.0,618.0,10863.0,6561478.0
API,2016/05/03,618.0,620.0,606.0,620.0,5417.0,3309700.0
API,2016/05/02,620.0,620.0,601.0,620.0,5046.0,3069055.0
API,2016/04/28,620.0,625.0,619.0,625.0,9806.0,6095709.0
API,2016/04/27,625.0,631.0,618.0,626.0,2313.0,1437821.0
API,2016/04/26,626.0,626.0,617.0,627.0,3696.0,2292698.0
API,2016/04/25,627.0,627.0,616.0,629.0,8434.0,5246016.0
API,2016/04/24,629.0,645.0,622.0,635.0,4791.0,3005162.0
API,2016/04/21,635.0,640.0,622.0,643.0,15246.0,9615214.0
API,2016/04/20,643.0,654.0,640.0,649.0,4124.0,2654858.0
API,2016/04/19,649.0,655.0,640.0,658.0,9288.0,5991501.0
API,2016/04/18,658.0,659.0,651.0,660.0,4213.0,2755410.0
API,2016/04/17,660.0,664.0,652.0,663.0,3223.0,2112250.0
API,2016/04/14,663.0,663.0,651.0,658.0,3240.0,2126032.0
API,2016/04/12,658.0,688.0,652.0,675.0,9235.0,6162636.0
API,2016/04/11,675.0,676.0,664.0,660.0,4920.0,3299895.0
API,2016/04/10,660.0,714.0,659.0,669.0,14444.0,9923564.0
API,2016/04/06,669.0,685.0,645.0,652.0,15794.0,10377915.0
API,2016/04/05,652.0,655.0,633.0,645.0,5271.0,3397390.0
API,2016/04/04,643.0,670.0,630.0,661.0,5021.0,3228650.0
API,2016/04/03,661.0,661.0,620.0,637.0,5868.0,3687498.0
API,2016/03/31,637.0,659.0,634.0,658.0,5559.0,3544101.0
API,2016/03/30,658.0,671.0,600.0,615.0,5258.0,3244028.0
API,2016/03/29,615.0,642.0,602.0,630.0,14798.0,9084341.0
API,2016/03/28,630.0,644.0,621.0,656.0,9481.0,5971255.0
API,2016/03/27,656.0,707.0,655.0,694.0,6101.0,4043679.0
API,2016/03/24,694.0,708.0,670.0,710.0,19641.0,13519363.0
API,2016/03/23,710.0,741.0,707.0,740.0,13548.0,9695160.0
API,2016/03/21,733.0,759.0,711.0,750.0,13239.0,9804400.0
API,2016/03/20,739.0,765.0,724.0,734.0,30357.0,22573700.0
API,2016/03/17,720.0,729.0,686.0,693.0,18857.0,13249300.0
API,2016/03/16,680.0,732.0,671.0,732.0,27686.0,19031700.0
API,2016/03/15,740.0,853.0,739.0,837.0,52406.0,41598000.0
API,2016/03/14,821.0,821.0,761.0,761.0,17751.0,14569000.0
API,2016/03/13,747.0,754.0,645.0,699.0,63486.0,47241700.0
API,2016/03/10,686.0,686.0,636.0,636.0,4341.0,2976510.0
API,2016/03/06,624.0,624.0,579.0,579.0,42776.0,26486600.0
API,2016/03/03,568.0,568.0,527.0,527.0,18063.0,10204200.0
API,2016/03/02,517.0,517.0,472.0,479.0,25387.0,12874200.0
API,2016/03/01,471.0,473.0,469.0,470.0,3318.0,1561040.0
API,2016/02/29,471.0,483.0,471.0,474.0,3918.0,1857646.0
API,2016/02/28,474.0,500.0,473.0,495.0,4388.0,2099132.0
API,2016/02/25,495.0,495.0,480.0,480.0,1844.0,889876.0
API,2016/02/24,472.0,500.0,472.0,480.0,472.0,231150.0
API,2016/02/23,486.0,486.0,474.0,491.0,2333.0,1114554.0
API,2016/02/22,491.0,500.0,485.0,495.0,5314.0,2603460.0
API,2016/02/21,495.0,498.0,480.0,489.0,15416.0,7434530.0
API,2016/02/18,480.0,488.0,480.0,483.0,3850.0,1862966.0
API,2016/02/17,483.0,484.0,480.0,482.0,4226.0,2039080.0
API,2016/02/16,482.0,485.0,477.0,485.0,6993.0,3376593.0
API,2016/02/15,485.0,510.0,470.0,500.0,4728.0,2267290.0
API,2016/02/14,500.0,531.0,496.0,530.0,8387.0,4258240.0
API,2016/02/11,540.0,540.0,515.0,515.0,16567.0,8679098.0
API,2016/02/08,515.0,540.0,502.0,493.0,7786.0,4067248.0
API,2016/02/07,493.0,493.0,450.0,449.0,22443.0,10597556.0
API,2016/02/04,449.0,457.0,440.0,445.0,4935.0,2202190.0
API,2016/02/03,441.0,450.0,435.0,430.0,1624.0,711018.0
API,2016/02/02,430.0,439.0,430.0,433.0,3252.0,1404560.0
API,2016/02/01,435.0,448.0,430.0,432.0,4260.0,1850460.0
API,2016/01/31,432.0,440.0,432.0,434.0,864.0,374782.0
API,2016/01/28,430.0,445.0,430.0,439.0,4905.0,2142910.0
API,2016/01/27,432.0,445.0,432.0,448.0,2889.0,1261906.0
API,2016/01/26,448.0,455.0,446.0,454.0,3463.0,1561100.0
API,2016/01/25,454.0,471.0,437.0,437.0,4993.0,2312340.0
API,2016/01/24,429.0,429.0,397.0,390.0,3250.0,1390050.0
API,2016/01/14,390.0,400.0,379.0,396.0,29503.0,11431500.0
API,2016/01/13,394.0,405.0,378.0,400.0,26417.0,10359766.0
API,2016/01/12,400.0,400.0,370.0,375.0,35468.0,13408800.0
API,2016/01/11,376.0,383.0,370.0,375.0,30518.0,11378000.0
API,2016/01/10,378.0,380.0,361.0,368.0,29492.0,10917607.0
API,2016/01/07,368.0,377.0,356.0,356.0,16005.0,5872920.0
API,2016/01/06,360.0,375.0,353.0,375.0,21477.0,7864630.0
API,2016/01/05,375.0,375.0,350.0,361.0,27876.0,10117300.0
API,2016/01/04,368.0,373.0,358.0,369.0,9183.0,3351712.0
API,2016/01/03,369.0,377.0,362.0,371.0,11849.0,4376000.0
API,2015/12/31,370.0,381.0,368.0,370.0,11336.0,4216640.0
API,2015/12/29,372.0,381.0,368.0,371.0,13555.0,5029450.0
API,2015/12/28,371.0,380.0,370.0,385.0,10572.0,3947314.0
API,2015/12/27,385.0,385.0,366.0,372.0,9016.0,3345930.0
API,2015/12/24,379.0,385.0,365.0,372.0,11983.0,4449080.0
API,2015/12/23,372.0,376.0,366.0,370.0,12488.0,4630233.0
API,2015/12/22,370.0,380.0,364.0,378.0,7114.0,2649300.0
API,2015/12/21,378.0,389.0,376.0,389.0,6813.0,2597003.0
API,2015/12/20,389.0,395.0,382.0,391.0,7578.0,2933769.0
API,2015/12/17,391.0,399.0,386.0,386.0,12164.0,4763230.0
API,2015/12/16,393.0,400.0,390.0,396.0,16529.0,6529770.0
API,2015/12/15,391.0,400.0,390.0,398.0,8414.0,3318860.0
API,2015/12/14,398.0,400.0,398.0,400.0,24112.0,9633900.0
API,2015/12/13,400.0,401.0,393.0,400.0,23721.0,9482440.0
API,2015/12/10,400.0,410.0,398.0,408.0,13958.0,5604320.0
API,2015/12/09,412.0,412.0,394.0,397.0,14731.0,5889410.0
API,2015/12/08,399.0,402.0,391.0,400.0,11962.0,4759240.0
API,2015/12/07,397.0,408.0,395.0,400.0,16125.0,6439250.0
API,2015/12/06,398.0,401.0,388.0,397.0,14631.0,5814470.0
API,2015/12/03,392.0,401.0,387.0,394.0,11281.0,4443850.0
API,2015/12/01,400.0,400.0,381.0,384.0,11114.0,4362679.0
API,2015/11/30,384.0,397.0,380.0,380.0,9790.0,3776700.0
API,2015/11/29,381.0,388.0,376.0,388.0,15706.0,5983040.0
API,2015/11/26,395.0,400.0,390.0,398.0,14443.0,5695720.0
API,2015/11/25,406.0,434.0,403.0,434.0,25625.0,10629200.0
API,2015/11/24,430.0,437.0,415.0,420.0,46262.0,19670400.0
API,2015/11/23,400.0,400.0,371.0,371.0,12360.0,4942160.0
API,2015/11/22,364.0,364.0,337.0,337.0,768.0,277628.0
API,2015/11/19,331.0,331.0,313.0,313.0,104.0,33488.0
